trn02.wisedb.local;600;2021-09-07 19:50:11;0.09;0.00;0.06;0.02;0.00;99.83
trn02.wisedb.local;600;2021-09-07 20:00:11;0.08;0.00;0.06;0.02;0.00;99.83
trn02.wisedb.local;600;2021-09-07 20:10:11;0.09;0.00;0.07;0.03;0.00;99.82
trn02.wisedb.local;600;2021-09-07 20:20:11;0.10;0.02;0.07;0.03;0.00;99.79
trn02.wisedb.local;600;2021-09-07 20:30:11;0.09;0.00;0.07;0.02;0.00;99.83
trn02.wisedb.local;600;2021-09-07 20:40:11;0.09;0.00;0.07;0.02;0.00;99.83
trn02.wisedb.local;600;2021-09-07 20:50:11;0.10;0.00;0.07;0.02;0.00;99.82
trn02.wisedb.local;600;2021-09-07 21:00:11;0.09;0.00;0.06;0.02;0.00;99.83
trn02.wisedb.local;600;2021-09-07 21:10:11;0.09;0.00;0.07;0.03;0.00;99.80
trn02.wisedb.local;600;2021-09-07 21:20:11;0.10;0.00;0.07;0.02;0.00;99.81
trn02.wisedb.local;600;2021-09-07 21:30:11;0.09;0.00;0.07;0.02;0.00;99.82
trn02.wisedb.local;600;2021-09-07 21:40:11;0.09;0.22;0.10;0.05;0.00;99.55
trn02.wisedb.local;600;2021-09-07 21:50:11;0.10;0.00;0.07;0.01;0.00;99.82
trn02.wisedb.local;600;2021-09-07 22:00:11;0.09;0.00;0.07;0.01;0.00;99.83
trn02.wisedb.local;600;2021-09-07 22:10:11;0.09;0.00;0.07;0.01;0.00;99.83
trn02.wisedb.local;600;2021-09-07 22:20:11;0.10;0.00;0.07;0.01;0.00;99.82
trn02.wisedb.local;600;2021-09-07 22:30:11;0.10;0.00;0.08;0.01;0.00;99.82
trn02.wisedb.local;600;2021-09-07 22:40:11;0.09;0.00;0.07;0.01;0.00;99.83
trn02.wisedb.local;600;2021-09-07 22:50:11;0.10;0.00;0.07;0.01;0.00;99.82
trn02.wisedb.local;600;2021-09-07 23:00:11;0.09;0.00;0.07;0.02;0.00;99.83
trn02.wisedb.local;600;2021-09-07 23:10:11;0.09;0.00;0.06;0.03;0.00;99.82
trn02.wisedb.local;600;2021-09-07 23:20:11;0.10;0.00;0.07;0.02;0.00;99.82
trn02.wisedb.local;600;2021-09-07 23:30:11;0.09;0.02;0.07;0.02;0.00;99.79
trn02.wisedb.local;600;2021-09-07 23:40:11;0.09;0.00;0.07;0.02;0.00;99.81
trn02.wisedb.local;600;2021-09-07 23:50:11;0.10;0.00;0.07;0.01;0.00;99.82
trn02.wisedb.local;600;2021-09-08 00:10:11;0.10;0.00;0.07;0.03;0.00;99.80
trn02.wisedb.local;600;2021-09-08 00:20:11;0.10;0.00;0.07;0.01;0.00;99.82
trn02.wisedb.local;600;2021-09-08 00:30:11;0.09;0.00;0.07;0.02;0.00;99.82
